180314 0052 00001  501  23                                             1822 G 
180314 0943 00003  501  21                     1909                    1851 9 
180314 0944 00024  501  23                     1909                    1856 H 
180314 0944 00000  501  25               8312789777                    1855 I 
180314 0944 00002  501  27                                             1822 G 
180314 0944 00020  501  24                     1909                    1856 H 
180314 0944 00019  501  29                   011012                    1853 H 
180314 0945 00002           501  02            1858                    1981 7 
180314 0945 00003  501  26                     1926                    1858 9 
180314 0945 00002           501  02            1853                    1981 7 
180314 0945 00002  501  28               9200213221                    1853 9 
180314 0945 00003       27  501  02            1850                    1981 7 
180314 0945 00000  501  30               9200213221                    1855 I 
180314 0945 00002  501  02                     4131                    1822 G 
180314 0945 00012  501  02                     4131                    1822 9 
180314 0945 00000  501  03               9200213221                    1855 I 
180314 0946 00000  501  05               9202522315                    1855 I 
180314 0946 00001  501  06                                             1822 G 
180314 0946 00009  501  07                   017216                    1860 H 
180314 0946 00014  501  06                                             1822 9 
180314 0946 00030  501  04               9875483850                    1424 H 
180314 0946 00000  501  08               8312789777                    1855 I 
180314 0948 00012  501  09                   017216                    1860 H 
180314 0948 00008  501  10               8314320664                    1440 G 
180314 0948 00000  501  11               9612591050                    1885 H 
180314 0949 00000  501  13                   011018                    1855 I 
180314 0949 00055  501  10               8314320664                    1440 9 
180314 0949 00015  501  12                     1101                    1440 G 
180314 0949 00002  501  14                   011018                    1853 9 
180314 0949 00002           501  03            1853                    1981 7 
180314 0950 00000  501  16                   011018                    1855 I 
180314 0950 00005  501  18                   017216                    1860 H 
180314 0950 00025  501  17                   011018                    1853 H 
180314 0951 00000  501  19               8314349718                    1855 I 
180314 0951 00000  501  20                   011012                    1855 I 
180314 0951 00204           501  02            1882                    1852 7 
180314 0951 00227  501  12                     1101                    1440 9 
180314 0951 00007  501  22               9101436874                    1440 G 
180314 0952 00000  501  23               9625185347                    1855 I 
180314 0952 00003  501  21                   011018                    1853 9 
180314 0952 00002           501  03            1853                    1981 7 
180314 0952 00000  501  24                     1015                    1855 I 
180314 0952 00042  501  22               9101436874                    1440 9 
180314 0952 00002  501  26                     1909                    1856 H 
180314 0952 00029           501  02            1881                    1442 7 
180314 0953 00000  501  27                     1015                    1855 I 
180314 0953 00003           501  02            1850                    1981 7 
180314 0953 00003  501  25                     1015                    1850 9 
180314 0953 00000  501  29                     1015                    1855 I 
180314 0953 00001  501  03                   011081                    1821 G 
180314 0953 00002           501  04            1853                    1981 7 
180314 0953 00003  501  28                     1015                    1853 9 
180314 0953 00003           501  04            1853                    1981 7 
180314 0953 00003  501  30                     1015                    1853 9 
180314 0954 00003           501  04            1822                    1981 7 
180314 0954 00003  501  02                   101632                    1822 9 
180314 0954 00030  501  03                   011081                    1821 9 
180314 0954 00029  501  05                     4091                    1822 H 
180314 0954 00000  501  06               4959261399                    1885 H 
180314 0955 00000  501  08                   011018                    1855 I 
180314 0955 00000  501  10                   011018                    1855 I 
180314 0955 00017  501  07               9172321384                    1983 9 
180314 0955 00000  501  12                     1015                    1855 I 
180314 0955 00002  501  11                   011081                    1821 G 
180314 0955 00002           501  02            1426                    1981 7 
180314 0955 00002  501  09                     1944                    1426 9 
180314 0955 00002  501  13                   011018                    1853 9 
180314 0955 00002           501  02            1853                    1981 7 
180314 0956 00035  501  11                   011081                    1821 9 
180314 0956 00000  501  16                   011018                    1855 I 
180314 0956 00022  501  15                   101632                    1822 H 
180314 0956 00009  501  18                   101632                    1835 G 
180314 0956 00011  501  19                     4201                    1835 G 
180314 0956 00002  501  19                     4201                    1835 9 
180314 0956 00016           501  02            1822                  014509 7 
180314 0956 00002  501  20                     4091                    1822 G 
180314 0956 00003           501  02            1853                    1981 7 
180314 0956 00003  501  17                   011018                    1853 9 
180314 0956 00000  501  23                   011012                    1855 I 
180314 0956 00000  501  24               9612591050                    1885 H 
180314 0956 00020           501  03            1429            984957660000 7 
180314 0956 00014  501  21                     1528                    1424 H 
180314 0957 00043  501  18                   101632                    1835 9 
180314 0957 00140  501  14                     1015                    1853 H 
180314 0957 00002           501  03            1853                    1981 7 
180314 0957 00002  501  25                   011012                    1853 9 
180314 0957 00000  501  27               9200213221                    1855 I 
180314 0957 00103  501  20                     4091                    1822 9 
180314 0957 00031  501  26                     1528                    1426 H 
180314 0958 00002  501  30                   011012                    1854 G 
180314 0958 00000  501  03               9612591050                    1885 H 
180314 0958 00000  501  04               9612591050                    1885 H 
180314 0958 00000  501  06               9612591050                    1885 H 
180314 0958 00002           501  03            1858                    1981 7 
180314 0958 00002  501  28                     1255                    1858 9 
180314 0958 00114           501  02            1429            989159311371 7 
180314 0958 00002           501  02            1853                    1981 7 
180314 0958 00003  501  29               9200213221                    1853 9 
180314 0958 00000  501  07               9612591050                    1885 H 
180314 0958 00000  501  08                     1015                    1855 I 
180314 0958 00000  501  11               9612591050                    1885 H 
180314 0959 00003           501  02            1853                    1981 7 
180314 0959 00003  501  05                   011018                    1853 9 
180314 0959 00009  501  10                   101632                    1822 G 
180314 0959 00103  501  30                   011012                    1854 9 
180314 0959 00000  501  12               9612591050                    1885 H 
180314 0959 00003           501  02            1850                    1981 7 
180314 0959 00003  501  09                     1015                    1850 9 
180314 0959 00000  501  13               9612591050                    1885 H 
180314 0959 00022  501  10                   101632                    1822 9 
180314 0959 00003  501  14                   011018                    1850 G 
180314 0959 00000  501  15               9612591050                    1885 H 
180314 0959 00004  501  16                     1528                    1428 G 
180314 0959 00000  501  17               9612591050                    1885 H 
180314 0959 00000  501  18               9612591050                    1885 H 
180314 1000 00000  501  19               9612591050                    1885 H 
180314 1000 00000  501  20               9612591050                    1885 H 
180314 1000 03715           501  01            1424                    1438 7 
180314 1001 00017  501  21                     1438                    1440 H 
180314 1001 00018  501  22                     1438                    1441 H 
180314 1001 00013  501  24                     1123                    1822 G 
180314 1001 00017  501  23                     1926                    1858 H 
180314 1001 00152  501  14                   011018                    1850 9 
180314 1001 00037           501  02            1425                   01570 7 
180314 1001 00000  501  26                                             1822 I 
180314 1002 00006  501  27                   011023                    1850 G 
180314 1002 00043  501  24                     1123                    1822 9 
180314 1002 00017  501  25                     1926                    1822 G 
180314 1002 00000  501  25                     1926                    1822 9 
180314 1002 00007           501  01            1822                    1828 7 
180314 1002 00012  501  28                                             1822 G 
180314 1002 00026  501  28                                             1822 9 
180314 1003 00005  501  29                     1236                    1440 G 
180314 1003 00354  501  16                     1528                    1428 9 
180314 1003 00156  501  27                   011023                    1850 9 
180314 1004 00002  501  30                     4071                    1821 G 
180314 1005 00018  501  01                                             1822 G 
180314 1005 00000  501  03                     1015                    1855 I 
180314 1005 00038  501  30                     4071                    1821 9 
180314 1005 00029  501  02                    01401                    1826 H 
180314 1005 00023  501  01                                             1822 9 
180314 1005 00002           501  01            1858                    1981 7 
180314 1005 00003  501  04                     1015                    1858 9 
180314 1005 00002           501  01            1858                    1981 7 
180314 1005 00003  501  05                     1255                    1858 9 
180314 1006 00234  501  29                     1236                    1440 9 
180314 1006 00000  501  06                     1015                    1855 I 
180314 1007 00003           501  02            1850                    1981 7 
180314 1007 00003  501  07                     1015                    1850 9 
180314 1007 00006  501  08                     1438                    1440 G 
180314 1007 00023           501  01            1821                  015573 7 
180314 1009 00011           501  01            1821            989127148141 7 
180314 1009 00020  501  09                     1528                    1424 G 
180314 1009 00002  501  10                                             1822 G 
180314 1009 00015  501  10                                             1822 9 
180314 1010 00000  501  11                     1015                    1855 I 
180314 1010 00002           501  01            1853                    1981 7 
180314 1010 00003  501  12                     1015                    1853 9 
180314 1011 00008  501  13                    01858                    1440 G 
180314 1011 00015  501  14                     1800                    1858 H 
180314 1011 00031  501  13                    01858                    1440 9 
180314 1012 00514  501  08                     1438                    1440 9 
180314 1013 00016  501  15               8316121728                    1983 9 
180314 1013 00347  501  09                     1528                    1424 9 
180314 1015 00003  501  16                     1852                    1882 G 
180314 1015 00003  501  17                   014551                    1821 G 
180314 1015 00013  501  16                     1852                    1882 9 
180314 1015 00002  501  18                                             1822 G 
180314 1016 00039  501  18                                             1822 9 
180314 1016 00106  501  17                   014551                    1821 9 
180314 1016 00014  501  19                     1421                    1826 H 
180314 1016 00004  501  20                     1442                    1854 G 
180314 1017 00051  501  20                     1442                    1854 9 
180314 1017 00016  501  21               8316121728                    1983 9 
180314 1017 00003  501  22                    04221                    1822 G 
180314 1017 00017  501  22                    04221                    1822 9 
180314 1019 00000  501  23                     1015                    1855 I 
180314 1019 00007  501  24                     1828                    1822 G 
180314 1019 00003           501  03            1853                    1981 7 
180314 1019 00003  501  25                     1015                    1853 9 
180314 1019 00030  501  26                    01840                    1821 H 
180314 1019 00000  501  28               9612591050                    1885 H 
180314 1020 00002  501  27                     1610                    1858 9 
180314 1020 00002           501  03            1858                    1981 7 
180314 1020 00018  501  29                    01840                    1821 H 
180314 1020 00125  501  24                     1828                    1822 9 
180314 1020 00004  501  30                     1926                    1822 G 
180314 1020 00024           501  03            1835                    1410 7 
180314 1020 00530           501  01            1424                    1528 7 
180314 1021 00013  501  05                     1960                    1858 H 
180314 1021 00028  501  04                    01840                    1882 G 
180314 1021 00031  501  04                    01840                    1882 9 
180314 1021 00107  501  30                     1926                    1822 9 
180314 1021 00002  501  06                    01858                    1856 G 
180314 1022 00001  501  08                                             1822 G 
180314 1022 00016  501  07               8316121728                    1983 9 
180314 1022 00006  501  09                   011018                    1850 G 
180314 1022 00009  501  08                                             1822 9 
180314 1022 00003  501  10                     1912                    1835 G 
180314 1024 00734           501  02            1821                  015573 7 
180314 1024 00001  501  12                     1528                    1425 G 
180314 1024 00002  501  13                                             1822 G 
180314 1024 00025  501  11                     1454                    1835 H 
180314 1024 00140  501  10                     1912                    1835 9 
180314 1024 00019           501  01            1821            989127148141 7 
180314 1024 00035  501  13                                             1822 9 
180314 1024 00005  501  14                                             1822 G 
180314 1025 00057  501  12                     1528                    1425 9 
180314 1025 00055           501  02            1835                    1454 7 
180314 1025 00038  501  14                                             1822 9 
180314 1025 00002  501  15                     4071                    1821 G 
180314 1026 00008  501  16                   015573                    1821 G 
180314 1026 00012  501  16                   015573                    1821 9 
180314 1026 00124           501  01            1427            989202557961 7 
180314 1027 00002  501  17                     4042                    1835 G 
180314 1027 00013           501  01            1882                   01840 7 
180314 1028 00033           501  02            1821                  015573 7 
180314 1028 00004  501  18               9127602532                    1822 G 
180314 1028 00632  501  06                    01858                    1856 9 
180314 1028 00619  501  09                   011018                    1850 9 
180314 1028 00036  501  18               9127602532                    1822 9 
180314 1029 00004  501  19                     1955                    1440 G 
180314 1030 00002  501  20                    01840                    1882 G 
180314 1030 00253  501  17                     4042                    1835 9 
180314 1030 00109           501  01            1821                  015573 7 
180314 1030 00004  501  21                     1960                    1428 G 
180314 1031 00000  501  22               9612591050                    1885 H 
180314 1032 00008  501  23                     1954                    1424 G 
180314 1032 00000  501  24               4922422899                    1885 H 
180314 1032 00217           501  02            1856            989601646577 7 
180314 1033 00038  501  23                     1954                    1424 9 
180314 1033 00244  501  21                     1960                    1428 9 
180314 1033 00021  501  25                    01570                    1850 H 
180314 1033 00350  501  20                    01840                    1882 9 
180314 1034 00003           501  04            1850                    1981 7 
180314 1034 00003  501  26                   011018                    1850 9 
180314 1034 00836  501  15                     4071                    1821 9 
180314 1034 00037           501  03            1427            989272959614 7 
180314 1035 00003  501  28                     1944                    1822 G 
180314 1035 00002           501  03            1850                    1981 7 
180314 1035 00002  501  27                   011018                    1850 9 
180314 1035 00002  501  29                     1852                    1882 G 
180314 1035 00009  501  29                     1852                    1882 9 
180314 1035 00016  501  30                   011018                    1853 H 
180314 1035 00245           501  02            1856                   01858 7 
180314 1035 00000  501  03                     1015                    1855 I 
180314 1036 00104  501  28                     1944                    1822 9 
180314 1036 00003  501  02                   011018                    1850 9 
180314 1036 00002           501  05            1850                    1981 7 
180314 1036 00002           501  02            1853                    1981 7 
180314 1036 00002  501  04                     1015                    1853 9 
180314 1036 00003  501  05                    04349                    1822 G 
180314 1037 00008  501  05                    04349                    1822 9 
180314 1037 00000  501  07                     4525                    1856 I 
180314 1037 00100           501  03            1821            989127148141 7 
180314 1037 00000  501  08                     4525                    1856 I 
180314 1037 00002  501  09                     1101                    1412 H 
180314 1038 00020           501  03            1882                    1852 7 
180314 1038 00003           501  03            1412                    1981 7 
180314 1038 00003  501  10                     1101                    1412 9 
180314 1038 00144           501  02            1425             89036015947 7 
180314 1038 00215           501  06            1856                92339031 7 
180314 1038 00934  501  19                     1955                    1440 9 
180314 1038 00010  501  11                                             1822 H 
180314 1039 00008  501  12                     1528                    1424 H 
180314 1039 00001  501  13                                             1822 G 
180314 1039 00003           501  02            1822                    1981 7 
180314 1039 00003  501  14                                             1822 9 
180314 1040 00117  501  13                                             1822 9 
180314 1040 00007           501  02            1425                    1926 7 
180314 1040 00005  501  15                    01840                    1882 G 
180314 1040 00046           501  03            1856                92339017 7 
180314 1043 00004  501  16                                             1822 G 
180314 1043 00000  501  17                   011035                    1855 I 
180314 1043 00013  501  16                                             1822 9 
180314 1044 00003           501  03            1850                    1981 7 
180314 1044 00003  501  18                   011035                    1850 9 
180314 1044 00355  501  15                    01840                    1882 9 
180314 1044 00030  501  19                   011035                    1850 H 
180314 1044 00000  501  20                   011035                    1855 I 
180314 1045 00059           501  02            1428                   01426 7 
180314 1045 00655           501  04            1850            989092877441 7 
180314 1045 00017  501  21               8312113340                    1983 9 
180314 1045 00030           501  03            1856                92339032 7 
180314 1046 00003           501  03            1822                    1981 7 
180314 1046 00003  501  22                                             1822 9 
180314 1046 00000  501  23                     1015                    1855 I 
180314 1046 00007  501  25                                             1822 G 
180314 1046 00003           501  03            1853                    1981 7 
180314 1046 00003  501  24                     1015                    1853 9 
180314 1047 00137           501  02            1424            989873946642 7 
180314 1047 00024           501  03            1850                92416430 7 
180314 1047 00029  501  26                    04237                    1426 H 
180314 1047 00022           501  02            1424                    1438 7 
180314 1048 00108           501  04            1854                    1442 7 
180314 1048 00003           501  03            1853                    1981 7 
180314 1048 00003  501  27                     1915                    1853 9 
180314 1049 00000  501  29                     1915                    1855 I 
180314 1049 00240  501  25                                             1822 9 
180314 1049 00002  501  30                     1310                    1441 G 
180314 1049 00003           501  02            1860                    1981 7 
180314 1049 00003  501  28                     4150                    1860 9 
180314 1049 00004  501  02                     1236                    1440 G 
180314 1050 00022           501  03            1856            989503793722 7 
180314 1050 00124  501  30                     1310                    1441 9 
180314 1050 00126  501  02                     1236                    1440 9 
180314 1051 00000  501  03                     1935                    1855 I 
180314 1051 00012  501  04                     1935                    1850 H 
180314 1052 00002           501  02            1858                    1981 7 
180314 1052 00003  501  05                     1935                    1858 9 
180314 1052 00000  501  06                     1935                    1855 I 
180314 1052 00010  501  08               8314633563                    1983 9 
180314 1053 00000  501  09                   011013                    1855 I 
180314 1053 00003  501  07                     1935                    1850 9 
180314 1053 00002           501  03            1850                    1981 7 
180314 1053 00042           501  02            1856            989200405778 7 
180314 1054 00000  501  12                     1015                    1855 I 
180314 1054 00009  501  11                     1920                    1858 H 
180314 1054 00029           501  02            1440            989200480481 7 
180314 1054 00002           501  03            1850                    1981 7 
180314 1054 00002  501  10                   011036                    1850 9 
180314 1055 00003           501  02            1850                    1981 7 
180314 1055 00003  501  13                     1015                    1850 9 
180314 1055 00006           501  03            1856            989506269993 7 
180314 1055 00003           501  02            1856            989506269993 7 
180314 1055 00002           501  02            1856            989506269993 7 
180314 1055 00000  501  14                     1935                    1855 I 
180314 1055 00004  501  15                     1935                    1854 G 
180314 1056 00043           501  02            1856            989506269993 7 
180314 1056 00043  501  15                     1935                    1854 9 
180314 1056 00005  501  16                                             1822 G 
180314 1057 00127           501  03            1440            989503701685 7 
180314 1057 00002  501  17                     4525                    1856 G 
180314 1057 02707           501  01            1821                  015573 7 
180314 1058 00053           501  04            1822                92338830 7 
180314 1058 00109  501  16                                             1822 9 
180314 1058 00044  501  17                     4525                    1856 9 
180314 1058 00003  501  18                    04181                    1822 G 
180314 1058 00032           501  02            1440            989101436874 7 
180314 1058 00019           501  01            1818                    1811 7 
180314 1059 00000  501  19                     1015                    1855 I 
180314 1059 00015  501  20                   017276                    1860 H 
180314 1059 00002           501  02            1858                    1981 7 
180314 1059 00002  501  21                     1015                    1858 9 
180314 1059 00034           501  03            1856            989524580894 7 
180314 1100 00037           501  04            1850            989101044027 7 
180314 1100 00113           501  01            1821                  015573 7 
180314 1100 00004  501  22                    01858                    1850 G 
180314 1100 00003  501  23                     1101                    1412 9 
180314 1100 00003           501  01            1412                    1981 7 
180314 1101 00050  501  22                    01858                    1850 9 
180314 1102 00014           501  01            1440                92333030 7 
180314 1102 00028  501  24                   011024                    1850 H 
180314 1102 00000  501  25                   011024                    1855 I 
180314 1103 00445  501  18                    04181                    1822 9 
180314 1104 00016  501  26               9081669189                    1983 9 
180314 1105 00112           501  01            1835             89092889733 7 
180314 1107 00016  501  27               9107900755                    1983 9 
180314 1107 00003  501  28                     1810                    1818 G 
180314 1108 00051  501  28                     1810                    1818 9 
180314 1108 00043           501  01            1850            989092877441 7 
180314 1109 00017           501  02            1821            989127148141 7 
180314 1110 00043           501  01            1850            989101044027 7 
180314 1110 00036           501  03            1856            989200577075 7 
180314 1110 00002  501  29                     1101                    1822 G 
180314 1110 00000  501  29                     1101                    1822 9 
180314 1110 00000  501  30                     1015                    1855 I 
180314 1110 00002           501  02            1858                    1981 7 
180314 1110 00003  501  01                     1015                    1858 9 
180314 1113 00059           501  01            1850                92332063 7 
180314 1113 00002  501  03                   015573                    1821 G 
180314 1113 00003  501  04                    01570                    1850 G 
180314 1114 00000  501  05                     1954                    1855 I 
180314 1114 00059           501  02            1856            989200295502 7 
180314 1114 00118  501  03                   015573                    1821 9 
180314 1114 00024  501  06                     1954                    1853 H 
180314 1114 00139  501  04                    01570                    1850 9 
180314 1115 00004  501  07                    01570                    1850 G 
180314 1116 00003  501  08                     1954                    1854 G 
180314 1116 00020  501  08                     1954                    1854 9 
180314 1116 00107  501  07                    01570                    1850 9 
180314 1116 00012  501  09                                             1822 G 
180314 1116 00003  501  10                     1954                    1856 G 
180314 1116 00000  501  11                                             1822 I 
180314 1116 00014  501  09                                             1822 9 
180314 1116 00003  501  12                     4161                    1835 G 
180314 1117 00014  501  13                     1912                    1835 G 
180314 1117 00010  501  13                     1912                    1835 9 
180314 1117 00033           501  03            1850                92332575 7 
180314 1118 00247           501  02            1822                   23885 7 
180314 1118 00008  501  14                                             1822 G 
180314 1119 00222  501  12                     4161                    1835 9 
180314 1119 00003           501  02            1850                    1981 7 
180314 1119 00003  501  15                   011018                    1850 9 
180314 1119 00016  501  16                    01827                    1822 H 
180314 1119 00003  501  17                   011018                    1853 9 
180314 1119 00003           501  02            1853                    1981 7 
180314 1119 00000  501  18                   011018                    1855 I 
180314 1119 00003  501  19                    01827                    1822 G 
180314 1120 00711           501  01            1429                    1443 7 
180314 1120 00147           501  05            1850            989200088998 7 
180314 1120 00036  501  19                    01827                    1822 9 
180314 1120 00002  501  21                     1844                    1822 G 
180314 1120 00002  501  22                     1443                    1429 G 
180314 1120 00002           501  01            1835                    1981 7 
180314 1120 00002  501  20                     4161                    1835 9 
180314 1121 00237  501  14                                             1822 9 
180314 1121 00308           501  03            1427            989202557961 7 
180314 1121 00106  501  21                     1844                    1822 9 
180314 1122 00538  501  10                     1954                    1856 9 
180314 1122 00037           501  01            1835                   22376 7 
180314 1122 00027  501  23                     4161                    1835 G 
180314 1123 00002  501  23                     4161                    1835 9 
180314 1123 00013           501  01            1835                    4161 7 
180314 1123 00003           501  01            1821                    1981 7 
180314 1123 00003  501  24                   015573                    1821 9 
180314 1124 00001  501  25                    01858                    1856 G 
180314 1124 00038  501  25                    01858                    1856 9 
180314 1125 00812           501  04            1826                    1410 7 
180314 1127 00612  501  22                     1443                    1429 9 
180314 1127 00003           501  04            1850                    1981 7 
180314 1127 00003  501  26                   011018                    1850 9 
180314 1127 00357           501  01            1835             89103828956 7 
180314 1127 00004  501  27                   011018                    1854 G 
180314 1128 00256           501  02            1850            989200160480 7 
180314 1128 00059  501  27                   011018                    1854 9 
180314 1129 00000  501  28                   011018                    1855 I 
180314 1129 00000  501  29                     4076                    1855 I 
180314 1130 00205           501  04            1856            989108765688 7 
180314 1130 00026  501  30                     4076                    1853 H 
180314 1130 00000  501  03                     4076                    1855 I 
180314 1130 00000  501  04                     4076                    1855 I 
180314 1130 00056           501  02            1821                  015573 7 
180314 1131 00006  501  05                    04347                    1822 G 
180314 1131 00036  501  05                    04347                    1822 9 
180314 1132 00004  501  06                     1925                    1850 G 
180314 1132 00004  501  07                    04181                    1822 G 
180314 1132 00036  501  07                    04181                    1822 9 
180314 1133 00026           501  02            1856            989506168100 7 
180314 1134 00145           501  01            1821                   01840 7 
180314 1134 00156  501  06                     1925                    1850 9 
180314 1134 00002  501  08                     1925                    1856 G 
180314 1135 00030  501  09                   101620                    1860 H 
180314 1135 00102  501  08                     1925                    1856 9 
180314 1137 00017  501  10               8312331840                    1983 9 
180314 1137 00104           501  02            1856                92339017 7 
180314 1138 00003           501  02            1860                    1981 7 
180314 1138 00003  501  11                     4150                    1860 9 
180314 1138 00004  501  12                     4021                    1822 G 
180314 1138 00012  501  12                     4021                    1822 9 
180314 1138 00000  501  13                     1935                    1855 I 
180314 1138 00254           501  01            1427            989202557961 7 
