110314 1419 00155           501  02            1850                    4233 C 
110314 1419 00248  501  22                     1015                    1850 C 
110314 1420 00651  501  20                     1944                    1440 9 
110314 1420 00016           501  01            1822                    4171 7 
110314 1420 00001  501  25                     4181                    1822 G 
110314 1420 00011  501  25                     4181                    1822 9 
110314 1421 00004  501  26                    04237                    1854 G 
110314 1421 00006  501  27                     1926                    1858 G 
110314 1422 00002  501  29                    04302                    1851 G 
110314 1422 00006  501  28               8314115374                    1441 G 
110314 1422 00021           501  01            1850            989128594606 7 
110314 1423 00052  501  29                    04302                    1851 9 
110314 1424 00003  501  30                     1852                    1818 G 
110314 1424 00252  501  26                    04237                    1854 9 
110314 1424 00245  501  27                     1926                    1858 9 
110314 1425 00225  501  28               8314115374                    1441 9 
110314 1425 00143  501  30                     1852                    1818 9 
110314 1425 00019           501  01            1431                    1610 7 
110314 1426 00002  501  03                     1926                    1858 9 
110314 1426 00001           501  01            1858                    1981 7 
110314 1426 00103           501  02            1858                    1226 7 
110314 1427 00038           501  01            1835             89616330032 7 
110314 1427 00000  501  04               8314611338                    1885 H 
110314 1431 00403           501  02            1858                    1926 7 
110314 1431 00013  501  05                     1991                    1428 G 
110314 1431 00002  501  06                     1828                    1826 G 
110314 1431 00018  501  05                     1991                    1428 9 
110314 1432 00017           501  01            1860                  013536 7 
110314 1432 00003  501  07                                             1822 G 
110314 1432 00009  501  07                                             1822 9 
110314 1433 00117  501  06                     1828                    1826 9 
110314 1436 00036           501  01            1821            988352220199 7 
110314 1436 00010           501  03            1851            989127449565 7 
110314 1436 00001  501  08                     1221                    1858 9 
110314 1436 00001           501  03            1858                    1981 7 
110314 1437 00002  501  09                     4141                    1822 G 
110314 1437 00005  501  09                     4141                    1822 9 
110314 1437 00135           501  02            1853            989093511790 7 
110314 1437 00009  501  10                     1255                    1428 G 
110314 1438 00005  501  11                     1944                    1822 G 
110314 1438 00114           501  01            1858                    1832 7 
110314 1438 00009  501  12                     1960                    1858 G 
110314 1438 00054           501  03            1851            989127591253 7 
110314 1439 00056  501  11                     1944                    1822 9 
110314 1440 00229  501  10                     1255                    1428 9 
110314 1440 00156           501  01            1824                    1123 7 
110314 1443 00335           501  02            1821                    1911 7 
110314 1445 00650  501  12                     1960                    1858 9 
110314 1446 00000  501  14               9107925806                    1855 I 
110314 1446 00025  501  13                    04237                    1854 H 
110314 1449 00058           501  01            1826            988316140506 7 
110314 1450 00016  501  15                     1964                    1428 H 
110314 1452 00017  501  16               9047860075                    1983 9 
110314 1454 00151           501  02            1851            989103968870 7 
110314 1457 00153           501  02            1821                  015573 7 
110314 1459 00002  501  17                     1810                    1818 G 
110314 1459 00818           501  01            1826            988316146778 7 
110314 1500 00014           501  01            1440                    1945 7 
110314 1500 00023  501  17                     1810                    1818 9 
110314 1500 00052           501  02            1441                    1958 7 
110314 1501 00016  501  18                     1525                    1822 H 
110314 1504 00017           501  01            1851            989103968870 7 
110314 1504 00023  501  19                    01834                    1822 H 
110314 1506 00019           501  01            1427            989202557961 7 
110314 1506 00006           501  02            1853                92444774 7 
110314 1507 00010  501  20                    01525                    1822 G 
110314 1507 00016  501  20                    01525                    1822 9 
110314 1507 00009           501  02            1822                   04344 7 
110314 1507 00049           501  01            1858                    1416 7 
110314 1508 00009  501  21                     1226                    1428 G 
110314 1508 00016  501  22               8312486069                    1983 9 
110314 1510 00124           501  01            1431                    1810 7 
110314 1511 00014  501  23                     1528                    1426 H 
110314 1511 00008  501  24                                             1822 G 
110314 1512 00010  501  24                                             1822 9 
110314 1513 00025  501  26                    61426                    1424 H 
110314 1513 00010  501  27                     1878                    1835 G 
110314 1513 00002  501  25                     1528                    1424 9 
110314 1513 00001           501  01            1424                    1981 7 
110314 1513 00001  501  28                     1923                    1424 G 
110314 1516 00012  501  29                                             1822 G 
110314 1516 00005  501  02                     1401                    1858 G 
110314 1516 00018  501  29                                             1822 9 
110314 1516 00313  501  27                     1878                    1835 9 
110314 1516 00241  501  28                     1923                    1424 9 
110314 1516 00002  501  30                     1528                    1424 9 
110314 1516 00002           501  04            1424                    1981 7 
110314 1517 00057  501  02                     1401                    1858 9 
110314 1517 00002           501  06            1426                    1981 7 
110314 1517 00002  501  04                     1528                    1426 9 
110314 1518 00200           501  03            1824                92767268 7 
110314 1518 00008  501  06                     1925                    1850 G 
110314 1519 00020  501  06                     1925                    1850 9 
110314 1519 00523           501  01            1851            989127449565 7 
110314 1519 00044           501  02            1427            989202557961 7 
110314 1519 00004  501  07                     4091                    1822 G 
110314 1519 00006  501  07                     4091                    1822 9 
110314 1521 00003  501  08                     1810                    1826 G 
110314 1521 00002  501  09                     4076                    1853 G 
110314 1522 00131  501  08                     1810                    1826 9 
110314 1523 00210  501  09                     4076                    1853 9 
110314 1524 00128           501  01            1826                    4041 7 
110314 1524 01611  501  21                     1226                    1428 9 
110314 1525 00019  501  10                     1015                    1853 G 
110314 1526 00906           501  05            1424                    1528 7 
110314 1526 00001           501  03            1858                    1310 7 
110314 1526 00002  501  11                     4525                    1856 G 
110314 1526 00024  501  11                     4525                    1856 9 
110314 1527 00052           501  04            1424                    1528 7 
110314 1527 00010  501  12                     1944                    1858 H 
110314 1527 00112           501  03            1858                    1310 7 
110314 1527 00145           501  02            1824                    1878 7 
110314 1528 00005  501  13                     1528                    1424 G 
110314 1528 00122           501  04            1853                    1298 7 
110314 1528 00236  501  10                     1015                    1853 9 
110314 1528 00002  501  14                     1944                    1853 G 
110314 1529 00048  501  14                     1944                    1853 9 
110314 1529 00102           501  02            1851            983412230300 7 
110314 1529 00056           501  04            1882            988352220199 7 
110314 1530 00512           501  01            1821                  015572 7 
110314 1530 00018           501  02            1851            989127449565 7 
110314 1530 00006  501  15                     1944                    1858 G 
110314 1531 00002  501  16                                             1822 G 
110314 1532 00010  501  17                     1924                    1428 G 
110314 1532 00156  501  15                     1944                    1858 9 
110314 1532 00046           501  02            1822                92338830 7 
110314 1532 00059  501  16                                             1822 9 
110314 1533 00006  501  18               8312469972                    1441 G 
110314 1533 00536  501  13                     1528                    1424 9 
110314 1534 00208  501  17                     1924                    1428 9 
110314 1534 00101           501  01            1858                    1991 7 
110314 1536 00019  501  19                     1015                    1853 G 
110314 1537 00028  501  19                     1015                    1853 9 
110314 1537 00001  501  20                     4151                    1822 G 
110314 1537 00006  501  20                     4151                    1822 9 
110314 1537 00042           501  01            1851            988313027238 7 
110314 1538 00008           501  02            1850                92333031 7 
110314 1540 00005  501  21               8312330011                    1440 H 
110314 1540 00046           501  01            1851            989308172252 7 
110314 1541 00821  501  18               8312469972                    1441 9 
110314 1542 00002           501  01            1858                    1981 7 
110314 1542 00003  501  22                     1925                    1858 9 
110314 1542 00028  501  23                     4076                    1853 G 
110314 1543 00004  501  24               8312469972                    1441 G 
110314 1543 00043  501  24               8312469972                    1441 9 
110314 1544 00000  501  25                     1015                    1855 I 
110314 1544 00002           501  03            1853                    1981 7 
110314 1544 00002  501  26                     1015                    1853 9 
110314 1546 00002           501  03            1424                    1981 7 
110314 1546 00003  501  27                     1521                    1424 9 
110314 1546 00349  501  23                     4076                    1853 9 
110314 1547 00002  501  28                     4525                    1856 G 
110314 1547 00030  501  29                    04302                    1851 H 
110314 1548 00008  501  30                     1923                    1424 G 
110314 1548 00139  501  28                     4525                    1856 9 
110314 1549 00041  501  30                     1923                    1424 9 
110314 1549 00030  501  03                    04302                    1851 H 
110314 1550 00004  501  04                     4041                    1826 G 
110314 1550 00006  501  04                     4041                    1826 9 
110314 1550 00012  501  06               8314115374                    1441 G 
110314 1550 00648           501  01            1851            989040466171 7 
110314 1550 00029  501  05                    04302                    1851 H 
110314 1550 00653           501  02            1821                  015572 7 
110314 1551 00028  501  06               8314115374                    1441 9 
110314 1552 00007  501  07                                             1983 9 
110314 1552 00004  501  08                    04302                    1851 G 
110314 1552 00028  501  08                    04302                    1851 9 
110314 1553 00023  501  10                     4202                    1850 H 
110314 1553 00002  501  11                     4192                    1822 G 
110314 1553 00007  501  12                     4202                    1853 G 
110314 1553 00023  501  11                     4192                    1822 9 
110314 1553 00004  501  13                     1521                    1424 G 
110314 1554 00051  501  13                     1521                    1424 9 
110314 1555 00158  501  12                     4202                    1853 9 
110314 1556 00004           501  02            1441                92330010 7 
110314 1557 00150           501  01            1826                    1810 7 
110314 1557 00048           501  02            1822                    4072 7 
110314 1557 00011           501  04            1441                94115374 7 
110314 1558 00006  501  14                     1443                    1822 G 
110314 1558 00023           501  01            1441                94115374 7 
110314 1558 00036  501  14                     1443                    1822 9 
110314 1559 00003  501  16                     1828                    1826 G 
110314 1559 00002  501  15                     1944                    1858 9 
110314 1559 00002           501  02            1858                    1981 7 
110314 1559 00057           501  01            1851            989871101372 7 
110314 1600 00105  501  16                     1828                    1826 9 
110314 1600 00025           501  01            1441                92330010 7 
110314 1600 00011           501  01            1441                92330010 7 
110314 1600 00413           501  03            1821                  015572 7 
110314 1601 00002  501  17                     4201                    1822 G 
110314 1601 00019  501  17                     4201                    1822 9 
110314 1601 00006  501  18                     1944                    1858 G 
110314 1602 00013  501  18                     1944                    1858 9 
110314 1603 00013  501  19                     1944                    1858 G 
110314 1603 00012  501  19                     1944                    1858 9 
